stamp,aeb_switch,aeb_state,aeb_direction,aeb_fcn_state
2470471499040,1,2,0,0
2470496399592,1,2,0,0
2470510297224,1,2,0,0
2470530399332,1,2,0,0
2470550661764,1,2,0,0
2470571189344,1,2,0,0
2470599355404,1,2,0,0
2470610391816,1,2,0,0
2470630354232,1,2,0,0
2470650358432,1,2,0,0
2470670774384,1,2,0,0
2470694740952,1,2,0,0
2470711350320,1,2,0,0
2470730482376,1,2,0,0
2470750518024,1,2,0,0
2470771441300,1,2,0,0
2470799828512,1,2,0,0
2470812089800,1,2,0,0
2470830427136,1,2,0,0
2470850444012,1,2,0,0
2470870455432,1,2,0,0
2470896508492,1,2,0,0
2470911379452,1,2,0,0
2470930361684,1,2,0,0
2470950461792,1,2,0,0
2470970707912,1,2,0,0
2471000569040,1,2,0,0
2471010579364,1,2,0,0
2471030420780,1,2,0,0
2471050533664,1,2,0,0
2471070438044,1,2,0,0
2471090788372,1,2,0,0
2471110429968,1,2,0,0
2471131388048,1,2,0,0
2471150452436,1,2,0,0
2471170522948,1,2,0,0
2471190415276,1,2,0,0
2471210492976,1,2,0,0
2471230423820,1,2,0,0
2471250475424,1,2,0,0
2471270654720,1,2,0,0
2471290418704,1,2,0,0
2471310383916,1,2,0,0
2471330380520,1,2,0,0
2471350501160,1,2,0,0
2471371650120,1,2,0,0
2471391480056,1,2,0,0
2471410397776,1,2,0,0
2471430389668,1,2,0,0
2471450414208,1,2,0,0
2471470479820,1,2,0,0
2471490428588,1,2,0,0
2471510495056,1,2,0,0
2471530362960,1,2,0,0
2471550450112,1,2,0,0
2471571713180,1,2,0,0
2471591589576,1,2,0,0
2471610389696,1,2,0,0
2471630356672,1,2,0,0
2471650542524,1,2,0,0
2471670293344,1,2,0,0
2471690449660,1,2,0,0
2471710644944,1,2,0,0
2471731388424,1,2,0,0
2471750334856,1,2,0,0
2471770358280,1,2,0,0
2471790533504,1,2,0,0
2471810539828,1,2,0,0
2471831460900,1,2,0,0
2471850506052,1,2,0,0
2471870442392,1,2,0,0
2471890539324,1,2,0,0
2471910359860,1,2,0,0
2471930391628,1,2,0,0
2471950402316,1,2,0,0
2471971616428,1,2,0,0
2471990730344,1,2,0,0
2472010358976,1,2,0,0
2472030395896,1,2,0,0
2472050308944,1,2,0,0
2472070705328,1,2,0,0
2472091290044,1,2,0,0
2472110534076,1,2,0,0
2472130383308,1,2,0,0
2472150431200,1,2,0,0
2472170624404,1,2,0,0
2472191520956,1,2,0,0
2472210671808,1,2,0,0
2472230354908,1,2,0,0
2472250370324,1,2,0,0
2472270486192,1,2,0,0
2472290368144,1,2,0,0
2472310461172,1,2,0,0
2472330367088,1,2,0,0
2472350424116,1,2,0,0
2472370740944,1,2,0,0
2472390503528,1,2,0,0
2472411285096,1,2,0,0
2472431383364,1,2,0,0
2472450365788,1,2,0,0
2472470409548,1,2,0,0
2472490536564,1,2,0,0
2472510435268,1,2,0,0
2472530631488,1,2,0,0
2472550389032,1,2,0,0
2472571485648,1,2,0,0
2472590534588,1,2,0,0
2472613013820,1,2,0,0
2472631375048,1,2,0,0
2472650465868,1,2,0,0
2472670463236,1,2,0,0
2472690569484,1,2,0,0
2472711136248,1,2,0,0
2472730398672,1,2,0,0
2472750304564,1,2,0,0
2472770613992,1,2,0,0
2472790523344,1,2,0,0
2472813448588,1,2,0,0
2472830393744,1,2,0,0
2472850350368,1,2,0,0
2472870522484,1,2,0,0
2472890563580,1,2,0,0
2472912386076,1,2,0,0
2472930382060,1,2,0,0
2472950420100,1,2,0,0
2472971155344,1,2,0,0
2472990434156,1,2,0,0
2473014940492,1,2,0,0
2473045684880,1,2,0,0
2473049772116,1,2,0,0
2473070601520,1,2,0,0
2473090467212,1,2,0,0
2473112495192,1,2,0,0
2473130408360,1,2,0,0
2473150545348,1,2,0,0
2473171692960,1,2,0,0
2473190602720,1,2,0,0
2473215321256,1,2,0,0
2473230418604,1,2,0,0
2473250613916,1,2,0,0
2473270788316,1,2,0,0
2473290496512,1,2,0,0
2473312816848,1,2,0,0
2473330419988,1,2,0,0
2473350350520,1,2,0,0
2473371588736,1,2,0,0
2473390351680,1,2,0,0
2473415072296,1,2,0,0
2473430397056,1,2,0,0
2473450390272,1,2,0,0
2473470541676,1,2,0,0
2473490579496,1,2,0,0
2473513932140,1,2,0,0
2473531397244,1,2,0,0
2473551364380,1,2,0,0
2473570642220,1,2,0,0
2473590948036,1,2,0,0
2473618754552,1,2,0,0
2473630355936,1,2,0,0
2473650665948,1,2,0,0
2473670645840,1,2,0,0
2473690479612,1,2,0,0
2473713922932,1,2,0,0
2473730387828,1,2,0,0
2473750347440,1,2,0,0
2473770801332,1,2,0,0
2473791809572,1,2,0,0
2473819024316,1,2,0,0
2473831389660,1,2,0,0
2473850687572,1,2,0,0
2473870544160,1,2,0,0
2473890429120,1,2,0,0
2473917950604,1,2,0,0
2473930342704,1,2,0,0
2473950346832,1,2,0,0
2473970307188,1,2,0,0
2473990408492,1,2,0,0
2474015063384,1,2,0,0
2474030363980,1,2,0,0
2474050326964,1,2,0,0
2474070758024,1,2,0,0
2474090462220,1,2,0,0
2474117320044,1,2,0,0
2474130407372,1,2,0,0
2474150651116,1,2,0,0
2474172242888,1,2,0,0
2474190400684,1,2,0,0
2474215448012,1,2,0,0
2474230433212,1,2,0,0
2474250423772,1,2,0,0
2474270492576,1,2,0,0
2474290455016,1,2,0,0
2474310517504,1,2,0,0
2474330317788,1,2,0,0
2474350364996,1,2,0,0
2474371677036,1,2,0,0
2474391528196,1,2,0,0
2474411509136,1,2,0,0
2474430373404,1,2,0,0
2474450374704,1,2,0,0
2474470461708,1,2,0,0
2474490406508,1,2,0,0
2474511327724,1,2,0,0
2474530433288,1,2,0,0
2474550434724,1,2,0,0
2474570581536,1,2,0,0
2474591357712,1,2,0,0
2474611418132,1,2,0,0
2474630334260,1,2,0,0
2474650538316,1,2,0,0
2474671390120,1,2,0,0
2474690541460,1,2,0,0
2474710445384,1,2,0,0
2474730350284,1,2,0,0
2474750344556,1,2,0,0
2474770536328,1,2,0,0
2474790441088,1,2,0,0
2474810390572,1,2,0,0
2474830364444,1,2,0,0
2474850369796,1,2,0,0
2474870307268,1,2,0,0
2474890604232,1,2,0,0
2474910417180,1,2,0,0
2474930516096,1,2,0,0
2474950354564,1,2,0,0
2474970416084,1,2,0,0
2474990630216,1,2,0,0
2475010320600,1,2,0,0
2475030393452,1,2,0,0
2475050318100,1,2,0,0
2475070442204,1,2,0,0
2475091428588,1,2,0,0
2475110411172,1,2,0,0
2475130368112,1,2,0,0
2475150397372,1,2,0,0
2475170567288,1,2,0,0
2475190690944,1,2,0,0
2475211322020,1,2,0,0
2475231395212,1,2,0,0
2475250427048,1,2,0,0
2475270645824,1,2,0,0
2475290582476,1,2,0,0
2475310360576,1,2,0,0
2475330389292,1,2,0,0
2475350617748,1,2,0,0
2475371573972,1,2,0,0
2475390375484,1,2,0,0
2475410442800,1,2,0,0
2475430330632,1,2,0,0
2475450352788,1,2,0,0
2475470457312,1,2,0,0
2475490529416,1,2,0,0
2475510388204,1,2,0,0
2475530321960,1,2,0,0
2475550341788,1,2,0,0
2475570543220,1,2,0,0
2475591596004,1,2,0,0
2475610394444,1,2,0,0
2475630342432,1,2,0,0
2475650351488,1,2,0,0
2475670402220,1,2,0,0
2475691403192,1,2,0,0
2475711522208,1,2,0,0
2475730388608,1,2,0,0
2475750507084,1,2,0,0
2475770355388,1,2,0,0
2475790532672,1,2,0,0
2475810353548,1,2,0,0
2475830411964,1,2,0,0
2475850574388,1,2,0,0
2475871517840,1,2,0,0
2475890486700,1,2,0,0
2475911373084,1,2,0,0
2475930452296,1,2,0,0
2475950364064,1,2,0,0
2475970355864,1,2,0,0
2475990544744,1,2,0,0
2476010749832,1,2,0,0
2476031364028,1,2,0,0
2476050421708,1,2,0,0
2476070479892,1,2,0,0
2476090802456,1,2,0,0
2476110518100,1,2,0,0
2476130383820,1,2,0,0
2476150367460,1,2,0,0
2476170534932,1,2,0,0
2476190818788,1,2,0,0
2476210396804,1,2,0,0
2476230335880,1,2,0,0
2476250586388,1,2,0,0
2476270501628,1,2,0,0
2476290547472,1,2,0,0
2476310608444,1,2,0,0
2476332355472,1,2,0,0
2476350540972,1,2,0,0
2476370658912,1,2,0,0
2476391551112,1,2,0,0
2476410437136,1,2,0,0
2476430395308,1,2,0,0
2476450353956,1,2,0,0
2476471697284,1,2,0,0
2476490468332,1,2,0,0
2476510336960,1,2,0,0
2476533257928,1,2,0,0
2476550350492,1,2,0,0
2476571613968,1,2,0,0
2476590458184,1,2,0,0
2476610437164,1,2,0,0
2476631749428,1,2,0,0
2476650371144,1,2,0,0
2476670531964,1,2,0,0
2476691336260,1,2,0,0
2476710326864,1,2,0,0
2476734381068,1,2,0,0
2476751432116,1,2,0,0
2476771399664,1,2,0,0
2476790342876,1,2,0,0
2476811520860,1,2,0,0
2476831902868,1,2,0,0
2476850325116,1,2,0,0
2476870414300,1,2,0,0
2476890658108,1,2,0,0
2476910382400,1,2,0,0
2476934412360,1,2,0,0
2476950344024,1,2,0,0
2476971598828,1,2,0,0
2476990319004,1,2,0,0
2477010456792,1,2,0,0
2477032791256,1,2,0,0
2477050339472,1,2,0,0
2477071640232,1,2,0,0
2477090399796,1,2,0,0
2477110397928,1,2,0,0
2477134732804,1,2,0,0
2477150370488,1,2,0,0
2477170544188,1,2,0,0
2477190516972,1,2,0,0
2477210384056,1,2,0,0
2477232708732,1,2,0,0
2477250427060,1,2,0,0
2477270498076,1,2,0,0
2477290417488,1,2,0,0
2477310421472,1,2,0,0
2477335063860,1,2,0,0
2477350448368,1,2,0,0
2477371040732,1,2,0,0
2477390493048,1,2,0,0
2477410382744,1,2,0,0
2477433745016,1,2,0,0
2477450415624,1,2,0,0
2477470480680,1,2,0,0
2477491445204,1,2,0,0
2477510291176,1,2,0,0
2477538299112,1,2,0,0
2477551087912,1,2,0,0
2477570632316,1,2,0,0
2477591821688,1,2,0,0
2477611355400,1,2,0,0
2477635121964,1,2,0,0
2477650330168,1,2,0,0
2477670389196,1,2,0,0
2477691300488,1,2,0,0
2477710370736,1,2,0,0
2477739244004,1,2,0,0
2477750335144,1,2,0,0
2477771532656,1,2,0,0
2477790497652,1,2,0,0
2477810339176,1,2,0,0
2477834845032,1,2,0,0
2477850447624,1,2,0,0
2477870493204,1,2,0,0
2477891439144,1,2,0,0
2477910391064,1,2,0,0
2477936881832,1,2,0,0
2477950312508,1,2,0,0
2477971578800,1,2,0,0
2477990651880,1,2,0,0
2478010361516,1,2,0,0
2478030426072,1,2,0,0
2478065942728,1,2,0,0
2478071212512,1,2,0,0
2478090514544,1,2,0,0
2478110443368,1,2,0,0
2478130346432,1,2,0,0
2478150419784,1,2,0,0
2478170558920,1,2,0,0
2478190517752,1,2,0,0
2478211369224,1,2,0,0
2478230343576,1,2,0,0
2478250401640,1,2,0,0
2478270493048,1,2,0,0
2478290617096,1,2,0,0
2478310384920,1,2,0,0
2478330384052,1,2,0,0
2478350409112,1,2,0,0
2478370397600,1,2,0,0
2478390399360,1,2,0,0
2478410784088,1,2,0,0
2478431340600,1,2,0,0
2478450428400,1,2,0,0
2478470426372,1,2,0,0
2478490616312,1,2,0,0
2478510343140,1,2,0,0
2478530364272,1,2,0,0
2478550347912,1,2,0,0
2478571494948,1,2,0,0
2478591537752,1,2,0,0
2478610328256,1,2,0,0
2478630443008,1,2,0,0
2478650342356,1,2,0,0
2478670446428,1,2,0,0
2478690451180,1,2,0,0
2478710471928,1,2,0,0
2478730306896,1,2,0,0
2478751389632,1,2,0,0
2478770695048,1,2,0,0
2478791458960,1,2,0,0
2478810449016,1,2,0,0
2478830352032,1,2,0,0
2478850413696,1,2,0,0
2478870582272,1,2,0,0
2478891329700,1,2,0,0
2478910360452,1,2,0,0
2478930336200,1,2,0,0
2478950325800,1,2,0,0
2478970596856,1,2,0,0
2478991612020,1,2,0,0
2479010504760,1,2,0,0
2479030383932,1,2,0,0
2479050403760,1,2,0,0
2479070611272,1,2,0,0
2479090582512,1,2,0,0
2479110407576,1,2,0,0
2479130383156,1,2,0,0
2479150389344,1,2,0,0
2479170466116,1,2,0,0
2479190593344,1,2,0,0
2479210378800,1,2,0,0
2479230437332,1,2,0,0
2479250391424,1,2,0,0
2479270431204,1,2,0,0
2479290608868,1,2,0,0
2479310487932,1,2,0,0
2479330390476,1,2,0,0
2479350345656,1,2,0,0
2479371169716,1,2,0,0
2479391541480,1,2,0,0
2479410471016,1,2,0,0
2479430343792,1,2,0,0
2479450480672,1,2,0,0
2479471529568,1,2,0,0
2479490977612,1,2,0,0
2479511544216,1,2,0,0
2479530385816,1,2,0,0
2479550367976,1,2,0,0
2479570545220,1,2,0,0
2479590553548,1,2,0,0
2479610371760,1,2,0,0
2479630375576,1,2,0,0
2479650405252,1,2,0,0
2479670589620,1,2,0,0
2479690505128,1,2,0,0
2479710373720,1,2,0,0
2479730376272,1,2,0,0
2479751136288,1,2,0,0
2479770722260,1,2,0,0
2479791511996,1,2,0,0
2479811478844,1,2,0,0
2479830447716,1,2,0,0
2479850370520,1,2,0,0
2479870517588,1,2,0,0
2479890479400,1,2,0,0
2479910378136,1,2,0,0
2479930395604,1,2,0,0
2479951399776,1,2,0,0
2479970629468,1,2,0,0
2479991535168,1,2,0,0
2480010356284,1,2,0,0
2480030379176,1,2,0,0
2480050415536,1,2,0,0
2480070552856,1,2,0,0
2480090903560,1,2,0,0
2480110487136,1,2,0,0
2480130399636,1,2,0,0
2480154331892,1,2,0,0
2480170861744,1,2,0,0
2480191521564,1,2,0,0
2480211338856,1,2,0,0
2480230345744,1,2,0,0
2480251430700,1,2,0,0
2480270579620,1,2,0,0
2480290509268,1,2,0,0
2480311381596,1,2,0,0
2480330392576,1,2,0,0
2480353121328,1,2,0,0
2480370769576,1,2,0,0
2480391550012,1,2,0,0
2480410428572,1,2,0,0
2480430397708,1,2,0,0
2480455349776,1,2,0,0
2480471153352,1,2,0,0
2480490480704,1,2,0,0
2480510364888,1,2,0,0
2480530315276,1,2,0,0
2480553972884,1,2,0,0
2480571420148,1,2,0,0
2480590563136,1,2,0,0
2480611406744,1,2,0,0
2480630353048,1,2,0,0
2480656957332,1,2,0,0
2480670423220,1,2,0,0
2480690611832,1,2,0,0
2480710372328,1,2,0,0
2480730407068,1,2,0,0
2480754846552,1,2,0,0
2480773600672,1,2,0,0
2480790815480,1,2,0,0
2480811382444,1,2,0,0
2480830377316,1,2,0,0
2480857805632,1,2,0,0
2480870541416,1,2,0,0
2480891489244,1,2,0,0
2480910418356,1,2,0,0
2480930332020,1,2,0,0
2480955505776,1,2,0,0
2480971562532,1,2,0,0
2480991514324,1,2,0,0
2481010512268,1,2,0,0
2481030372228,1,2,0,0
2481058649872,1,2,0,0
2481070555732,1,2,0,0
2481090588308,1,2,0,0
2481110336340,1,2,0,0
2481130356800,1,2,0,0
2481150474840,1,2,0,0
2481170658812,1,2,0,0
2481190518104,1,2,0,0
2481210334356,1,2,0,0
2481230301524,1,2,0,0
2481250438272,1,2,0,0
2481270576244,1,2,0,0
2481290581664,1,2,0,0
2481310357380,1,2,0,0
2481330376180,1,2,0,0
2481350339888,1,2,0,0
2481370973268,1,2,0,0
2481390602276,1,2,0,0
2481410533764,1,2,0,0
2481430402452,1,2,0,0
2481450415392,1,2,0,0
2481470571124,1,2,0,0
2481490545124,1,2,0,0
2481510328648,1,2,0,0
2481530353872,1,2,0,0
2481550483684,1,2,0,0
2481570608940,1,2,0,0
2481591566612,1,2,0,0
2481611354184,1,2,0,0
2481630307660,1,2,0,0
2481650384144,1,2,0,0
2481670563816,1,2,0,0
2481690526920,1,2,0,0
2481710938732,1,2,0,0
2481731306864,1,2,0,0
2481750390704,1,2,0,0
2481770583436,1,2,0,0
2481790646616,1,2,0,0
2481810349576,1,2,0,0
2481830394184,1,2,0,0
2481850411304,1,2,0,0
2481870606980,1,2,0,0
2481890579204,1,2,0,0
2481910353256,1,2,0,0
2481930360316,1,2,0,0
2481950408284,1,2,0,0
2481970845460,1,2,0,0
2481990625504,1,2,0,0
2482011308344,1,2,0,0
2482030391976,1,2,0,0
2482050437472,1,2,0,0
2482070564400,1,2,0,0
2482090546532,1,2,0,0
2482110389236,1,2,0,0
2482130456796,1,2,0,0
2482150432852,1,2,0,0
2482170755716,1,2,0,0
2482191136044,1,2,0,0
2482210444708,1,2,0,0
2482230395692,1,2,0,0
2482250398348,1,2,0,0
2482270553408,1,2,0,0
2482290569208,1,2,0,0
2482310304348,1,2,0,0
2482331356388,1,2,0,0
2482350392132,1,2,0,0
2482370532884,1,2,0,0
2482390446340,1,2,0,0
2482410365268,1,2,0,0
2482430383912,1,2,0,0
2482450363304,1,2,0,0
2482470368964,1,2,0,0
2482490663100,1,2,0,0
2482510422428,1,2,0,0
2482530334876,1,2,0,0
2482550391772,1,2,0,0
2482570641936,1,2,0,0
2482590588300,1,2,0,0
2482611356808,1,2,0,0
2482630361988,1,2,0,0
2482650407632,1,2,0,0
2482670719000,1,2,0,0
2482690601308,1,2,0,0
2482710343164,1,2,0,0
2482730320876,1,2,0,0
2482750403776,1,2,0,0
2482770870692,1,2,0,0
2482791611444,1,2,0,0
2482811364572,1,2,0,0
2482830353892,1,2,0,0
2482850426412,1,2,0,0
2482872865548,1,2,0,0
2482891573016,1,2,0,0
2482910314576,1,2,0,0
2482930438904,1,2,0,0
2482950345252,1,2,0,0
2482970927664,1,2,0,0
2482990658144,1,2,0,0
2483011382436,1,2,0,0
2483030480820,1,2,0,0
2483050391860,1,2,0,0
2483086358920,1,2,0,0
2483091476280,1,2,0,0
2483110283588,1,2,0,0
2483130374364,1,2,0,0
2483150375576,1,2,0,0
2483171919384,1,2,0,0
2483190478976,1,2,0,0
2483210319936,1,2,0,0
2483230331704,1,2,0,0
2483250431676,1,2,0,0
2483273151080,1,2,0,0
2483290468036,1,2,0,0
2483310413940,1,2,0,0
2483330399392,1,2,0,0
2483350366068,1,2,0,0
2483371179188,1,2,0,0
2483390804260,1,2,0,0
2483410334376,1,2,0,0
2483430377372,1,2,0,0
2483450317112,1,2,0,0
2483473670596,1,2,0,0
2483490521956,1,2,0,0
2483510372160,1,2,0,0
2483530371460,1,2,0,0
2483550397340,1,2,0,0
2483571974256,1,2,0,0
2483591526164,1,2,0,0
2483611290076,1,2,0,0
2483630374116,1,2,0,0
2483650314896,1,2,0,0
2483674942656,1,2,0,0
2483691519360,1,2,0,0
2483710336008,1,2,0,0
2483730370052,1,2,0,0
2483750339948,1,2,0,0
2483773273728,1,2,0,0
2483791353444,1,2,0,0
2483810297604,1,2,0,0
2483830395904,1,2,0,0
2483850404256,1,2,0,0
2483878581732,1,2,0,0
2483890455200,1,2,0,0
2483910302072,1,2,0,0
2483930360844,1,2,0,0
2483950390952,1,2,0,0
2483975802864,1,2,0,0
2483990608872,1,2,0,0
2484010328164,1,2,0,0
2484030295576,1,2,0,0
2484050372724,1,2,0,0
2484078996304,1,2,0,0
2484090515316,1,2,0,0
2484110390612,1,2,0,0
2484130382400,1,2,0,0
2484150375520,1,2,0,0
2484170501972,1,2,0,0
2484190597684,1,2,0,0
2484211332644,1,2,0,0
2484230345484,1,2,0,0
2484250345540,1,2,0,0
2484270466672,1,2,0,0
2484290507568,1,2,0,0
2484310358140,1,2,0,0
2484330361608,1,2,0,0
2484350317140,1,2,0,0
2484370706184,1,2,0,0
2484390530444,1,2,0,0
2484410342756,1,2,0,0
2484430332288,1,2,0,0
2484450330492,1,2,0,0
2484470544944,1,2,0,0
2484490506952,1,2,0,0
2484510288604,1,2,0,0
2484530366400,1,2,0,0
2484550318196,1,2,0,0
2484570620496,1,2,0,0
2484591486416,1,2,0,0
2484610355612,1,2,0,0
2484630367296,1,2,0,0
2484650416736,1,2,0,0
2484670476576,1,2,0,0
2484690646984,1,2,0,0
2484710372400,1,2,0,0
2484731400796,1,2,0,0
2484750369264,1,2,0,0
2484770494252,1,2,0,0
2484790668884,1,2,0,0
2484810396428,1,2,0,0
2484830371524,1,2,0,0
2484850358084,1,2,0,0
2484870403688,1,2,0,0
2484890453684,1,2,0,0
2484910355004,1,2,0,0
2484930344380,1,2,0,0
2484950438448,1,2,0,0
2484970583944,1,2,0,0
2484991544920,1,2,0,0
2485010361952,1,2,0,0
2485030319088,1,2,0,0
2485050596540,1,2,0,0
2485070594656,1,2,0,0
2485090485104,1,2,0,0
2485110370276,1,2,0,0
2485130394324,1,2,0,0
2485150334844,1,2,0,0
2485171592724,1,2,0,0
2485191556464,1,2,0,0
2485211381076,1,2,0,0
2485230307740,1,2,0,0
2485250388948,1,2,0,0
2485270554912,1,2,0,0
2485290558348,1,2,0,0
2485310380560,1,2,0,0
2485330331676,1,2,0,0
2485350419488,1,2,0,0
2485370623296,1,2,0,0
2485390450340,1,2,0,0
2485410406112,1,2,0,0
2485430364840,1,2,0,0
2485450452304,1,2,0,0
2485470389384,1,2,0,0
2485490497052,1,2,0,0
2485510345784,1,2,0,0
2485530364000,1,2,0,0
2485550649056,1,2,0,0
2485570472660,1,2,0,0
2485590591428,1,2,0,0
2485610367944,1,2,0,0
2485631436304,1,2,0,0
2485650394224,1,2,0,0
2485670557856,1,2,0,0
2485691614952,1,2,0,0
2485710362320,1,2,0,0
2485730340608,1,2,0,0
2485750393664,1,2,0,0
2485770544508,1,2,0,0
2485791626976,1,2,0,0
2485810329344,1,2,0,0
2485830352140,1,2,0,0
2485850485632,1,2,0,0
2485870598688,1,2,0,0
2485891530000,1,2,0,0
2485910288828,1,2,0,0
2485930372320,1,2,0,0
2485950348940,1,2,0,0
2485970532940,1,2,0,0
2485991528544,1,2,0,0
2486010387952,1,2,0,0
2486030387344,1,2,0,0
2486050319512,1,2,0,0
2486070427988,1,2,0,0
2486090730596,1,2,0,0
2486110343744,1,2,0,0
2486130378592,1,2,0,0
2486150350616,1,2,0,0
2486170455004,1,2,0,0
2486192201776,1,2,0,0
2486210447316,1,2,0,0
2486230341372,1,2,0,0
2486250407912,1,2,0,0
2486270445984,1,2,0,0
2486291417484,1,2,0,0
2486310360616,1,2,0,0
2486330366212,1,2,0,0
2486350328912,1,2,0,0
2486370744680,1,2,0,0
2486394366872,1,2,0,0
2486410404308,1,2,0,0
2486430329640,1,2,0,0
2486450326160,1,2,0,0
2486470532424,1,2,0,0
2486491464228,1,2,0,0
2486510374656,1,2,0,0
2486530366084,1,2,0,0
2486550349860,1,2,0,0
2486570742152,1,2,0,0
2486593964304,1,2,0,0
2486611352716,1,2,0,0
2486630364076,1,2,0,0
2486650377252,1,2,0,0
2486671480592,1,2,0,0
2486692178412,1,2,0,0
2486710304292,1,2,0,0
2486730393296,1,2,0,0
2486750354116,1,2,0,0
2486770485448,1,2,0,0
2486795899884,1,2,0,0
2486810417796,1,2,0,0
2486830384120,1,2,0,0
2486850386928,1,2,0,0
2486870499244,1,2,0,0
2486894216968,1,2,0,0
2486910375180,1,2,0,0
2486930347752,1,2,0,0
2486950339232,1,2,0,0
2486970839676,1,2,0,0
2486999154584,1,2,0,0
2487010290656,1,2,0,0
2487030300832,1,2,0,0
2487050345784,1,2,0,0
2487070560192,1,2,0,0
2487095412044,1,2,0,0
2487110366056,1,2,0,0
2487130334800,1,2,0,0
2487150345948,1,2,0,0
2487170610388,1,2,0,0
2487190542412,1,2,0,0
2487210384896,1,2,0,0
2487230277448,1,2,0,0
2487250468716,1,2,0,0
2487270453228,1,2,0,0
2487290417544,1,2,0,0
2487310351456,1,2,0,0
2487330364572,1,2,0,0
2487350389572,1,2,0,0
2487370969760,1,2,0,0
2487391567804,1,2,0,0
2487410344824,1,2,0,0
2487430383384,1,2,0,0
2487450388904,1,2,0,0
2487471557840,1,2,0,0
2487491493404,1,2,0,0
2487511211892,1,2,0,0
2487530525400,1,2,0,0
2487550340624,1,2,0,0
2487570560616,1,2,0,0
2487590459012,1,2,0,0
2487610277940,1,2,0,0
2487630379828,1,2,0,0
2487650440064,1,2,0,0
2487670529912,1,2,0,0
2487690456704,1,2,0,0
2487710313168,1,2,0,0
2487730355796,1,2,0,0
2487751363728,1,2,0,0
2487770878700,1,2,0,0
2487790671276,1,2,0,0
2487810515556,1,2,0,0
2487830408784,1,2,0,0
2487850378204,1,2,0,0
2487870539044,1,2,0,0
2487890468960,1,2,0,0
2487910436460,1,2,0,0
2487930389068,1,2,0,0
2487950349532,1,2,0,0
2487970344108,1,2,0,0
2487990576488,1,2,0,0
2488010427760,1,2,0,0
2488030415152,1,2,0,0
2488050375372,1,2,0,0
2488070397188,1,2,0,0
2488108849416,1,2,0,0
2488110445328,1,2,0,0
2488130348044,1,2,0,0
2488150439468,1,2,0,0
2488170457256,1,2,0,0
2488190757740,1,2,0,0
2488210404788,1,2,0,0
2488230354908,1,2,0,0
2488250407596,1,2,0,0
2488270465676,1,2,0,0
2488290589584,1,2,0,0
2488310403120,1,2,0,0
2488330383824,1,2,0,0
2488350451348,1,2,0,0
2488370542660,1,2,0,0
2488390902708,1,2,0,0
2488411402456,1,2,0,0
2488430351172,1,2,0,0
2488450403964,1,2,0,0
2488470584892,1,2,0,0
2488490547544,1,2,0,0
2488510395796,1,2,0,0
2488530364904,1,2,0,0
2488550287684,1,2,0,0
2488570861340,1,2,0,0
2488590425420,1,2,0,0
2488611215728,1,2,0,0
2488630372908,1,2,0,0
2488650430056,1,2,0,0
2488670462464,1,2,0,0
2488690539028,1,2,0,0
2488710439212,1,2,0,0
2488730377640,1,2,0,0
2488750475484,1,2,0,0
2488770468096,1,2,0,0
2488790780544,1,2,0,0
2488813674376,1,2,0,0
2488830344920,1,2,0,0
2488850385676,1,2,0,0
2488870503304,1,2,0,0
2488891469752,1,2,0,0
2488910747468,1,2,0,0
2488930387892,1,2,0,0
2488951379004,1,2,0,0
2488970799288,1,2,0,0
2488990446424,1,2,0,0
2489013172892,1,2,0,0
2489030395424,1,2,0,0
2489050401028,1,2,0,0
2489070402332,1,2,0,0
2489090509216,1,2,0,0
2489111842412,1,2,0,0
2489130389460,1,2,0,0
2489150400256,1,2,0,0
2489170567468,1,2,0,0
2489190607416,1,2,0,0
2489214109460,1,2,0,0
2489230492536,1,2,0,0
2489250333276,1,2,0,0
2489270743844,1,2,0,0
2489290542828,1,2,0,0
2489312628872,1,2,0,0
2489330402108,1,2,0,0
2489350383084,1,2,0,0
2489370613644,1,2,0,0
2489390522384,1,2,0,0
2489415109884,1,2,0,0
2489430514396,1,2,0,0
2489450409428,1,2,0,0
2489470605652,1,2,0,0
2489490454796,1,2,0,0
2489515006268,1,2,0,0
2489531340572,1,2,0,0
2489550390040,1,2,0,0
2489570410628,1,2,0,0
2489590505196,1,2,0,0
2489613529964,1,2,0,0
2489630306656,1,2,0,0
2489650354352,1,2,0,0
2489670409132,1,2,0,0
2489690527976,1,2,0,0
2489713665612,1,2,0,0
2489730385260,1,2,0,0
2489750329820,1,2,0,0
2489770736992,1,2,0,0
2489791491000,1,2,0,0
2489819033800,1,2,0,0
2489831364680,1,2,0,0
2489850371656,1,2,0,0
2489871552348,1,2,0,0
2489890689908,1,2,0,0
2489916783436,1,2,0,0
2489930357396,1,2,0,0
2489950361800,1,2,0,0
2489970836984,1,2,0,0
2489990493224,1,2,0,0
2490014896864,1,2,0,0
2490031322660,1,2,0,0
2490050415728,1,2,0,0
2490070463132,1,2,0,0
2490090413684,1,2,0,0
2490114693432,1,2,0,0
2490130313816,1,2,0,0
2490150344968,1,2,0,0
2490170440732,1,2,0,0
2490190500928,1,2,0,0
2490210424408,1,2,0,0
2490230366928,1,2,0,0
2490250335616,1,2,0,0
2490270472712,1,2,0,0
2490290472864,1,2,0,0
2490310356548,1,2,0,0
2490330377880,1,2,0,0
2490350367068,1,2,0,0
2490370541632,1,2,0,0
2490390478684,1,2,0,0
